Nsyl,Ntom,HEB,p_value,q_value
Nitab18g009020.1,Nitab09g020980.1,-4.258488970232393,0.0,0.0
Nitab18g010680.1,Nitab09g018320.1,-4.0200580393690934,0.0,0.0
Nitab18g013980.1,Nitab09g016380.1,-3.7938074631535827,0.0,0.0
Nitab18g014210.1,Nitab09g015610.1,-9.099008119385575,0.0,0.0
Nitab18g014390.1,Nitab04g022040.1,-6.218438419338142,0.0,0.0
Nitab18g014480.1,Nitab09g015340.1,-4.835721080559008,0.0,0.0
Nitab18g014700.1,Nitab24g022890.1,-3.1467346151803817,0.0,0.0
Nitab18g014870.1,Nitab23g024880.1,-8.476096173325127,0.0,0.0
Nitab18g015180.1,Nitab09g014650.1,-3.50889714273506,0.0,0.0
Nitab18g015110.1,Nitab09g014760.1,-4.01252402737712,0.0,0.0
Nitab18g015820.1,Nitab24g014980.1,-11.193315898057303,0.0,0.0
Nitab18g016260.1,Nitab18g016910.1,-9.033894215337677,0.0,0.0
Nitab18g017250.1,Nitab24g010250.1,-4.909505200088475,0.0,0.0
Nitab18g018280.1,Nitab09g012910.1,-5.066042431932187,0.0,0.0
Nitab18g018780.1,Nitab12g023340.1,-4.009396911569374,0.0,0.0
Nitab18g019360.1,Nitab09g010010.1,-5.21019963929436,0.0,0.0
Nitab18g019550.1,Nitab12g020990.1,-4.816648782748459,0.0,0.0
Nitab18g020860.1,Nitab15g018520.1,-3.790099196664339,0.0,0.0
Nitab18g022900.1,Nitab23g010240.1,-11.903961880043672,0.0,0.0
Nitab18g023130.1,Nitab09g008390.1,-3.430338534634946,0.0,0.0
Nitab21g005080.1,Nitab14g007950.1,-3.8517577270411403,0.0,0.0
Nitab21g005190.1,Nitab23g013290.1,-6.430192497701475,0.0,0.0
