Nsyl,Ntom,HEB,p_value,q_value
Nitab21g011930.1,Nitab23g025160.1,-5.66991347457222,2.92210700081e-13,1.35651169399e-11
Nitab06g024630.1,Nitab04g014900.1,-4.857033099224228,3.1152858071e-13,1.43069500691e-11
Nitab22g033780.1,Nitab09g022450.1,-4.957870831527567,3.67705865756e-13,1.68267961842e-11
Nitab05g011810.1,Nitab24g009020.1,-5.045103767084558,3.90798504668e-13,1.78201346508e-11
Nitab11g025490.1,Nitab24g024550.1,-5.68445192007115,4.54969395491e-13,2.06001811853e-11
Nitab10g017190.1,Nitab02g017420.1,-4.692640556079196,4.57522908448e-13,2.06431125605e-11
Nitab01g012930.1,Nitab23g014630.1,-5.279435402865362,5.37014877011e-13,2.41450150472e-11
Nitab10g021950.1,Nitab24g021910.1,-5.920548181005965,6.13287198803e-13,2.72880971952e-11
Nitab03g006100.1,Nitab17g010930.1,-5.586381082176967,6.20947737673e-13,2.75336791681e-11
Nitab10g008710.1,Nitab24g008970.1,-4.719197777925429,6.39710506789e-13,2.82681697828e-11
Nitab10g022750.1,Nitab21g012600.1,-5.900211223843245,7.75823849608e-13,3.40488699048e-11
Nitab07g028530.1,Nitab22g005300.1,-5.773364516124758,7.79265540984e-13,3.40835904473e-11
Nitab03g008780.1,Nitab17g038020.1,-6.09071820573488,7.94475596422e-13,3.45140597783e-11
Nitab07g007850.1,Nitab19g020340.1,-5.904679067481262,8.11017919489e-13,3.51140721438e-11
Nitab11g021170.1,Nitab11g008550.1,-4.76401208646883,8.12128142513e-13,3.50441469281e-11
Nitab11g026370.1,Nitab19g036180.1,-4.955613649138657,9.05497898884e-13,3.88126582725e-11
Nitab06g027260.1,Nitab04g006260.1,-4.734581180274376,9.18931597482e-13,3.91276205696e-11
Nitab06g009060.1,Nitab06g009080.1,-6.4722986217157334,1.0683676166e-12,4.51912473086e-11
Nitab03g024530.1,Nitab03g025060.1,-4.593646492430464,1.08801856413e-12,4.58715761186e-11
Nitab16g023020.1,Nitab17g024410.1,-4.7001128179234195,1.12987397216e-12,4.7480553621e-11
Nitab10g013140.1,Nitab22g020020.1,-4.583288972098489,1.13342668584e-12,4.73205641338e-11
Nitab16g009240.1,Nitab02g008700.1,-4.725432243342074,1.23934196239e-12,5.10791611999e-11
Nitab21g005580.1,Nitab19g024630.1,-5.021628871042452,1.3073986338e-12,5.37119457892e-11
Nitab06g009250.1,Nitab19g020870.1,-5.407442020385915,1.36735067713e-12,5.58182931974e-11
Nitab06g022750.1,Nitab04g018130.1,-4.6307265269454225,1.47681866736e-12,5.99066600742e-11
Nitab03g015110.1,Nitab17g039380.1,-4.757650612016754,1.50524037679e-12,6.08675660538e-11
Nitab06g007350.1,Nitab04g030710.1,-6.1977528450433335,1.53377310852e-12,6.18269228917e-11
Nitab01g015860.1,Nitab23g018080.1,-5.013117345802445,1.84718906837e-12,7.33117414512e-11
Nitab05g012750.1,Nitab13g011790.1,-4.666828473435628,2.04525285596e-12,8.09227891534e-11
Nitab13g017420.1,Nitab02g027300.1,-4.834428139565548,2.09920969496e-12,8.28028756672e-11
Nitab11g017510.1,Nitab04g025340.1,-4.655184150664392,2.55906407176e-12,9.91174846349e-11
Nitab06g012040.1,Nitab04g029980.1,-4.604048724174977,2.60647059491e-12,1.00349117904e-10
Nitab03g014800.1,Nitab17g039560.1,-4.512769702730591,2.61524135681e-12,1.00386234648e-10
Nitab18g018780.1,Nitab12g023340.1,-4.498619512165171,2.6599833447e-12,1.01497702758e-10
Nitab16g015650.1,Nitab12g007390.1,-4.474260538354582,2.83395529266e-12,1.07816068368e-10
Nitab07g018010.1,Nitab13g023060.1,-5.55339123527269,3.74289488292e-12,1.41558486175e-10
Nitab05g015790.1,Nitab15g019000.1,-4.8980022490136825,4.35163016732e-12,1.63141726885e-10
Nitab03g012870.1,Nitab14g019110.1,-4.443594820073408,4.87110352054e-12,1.80511585506e-10
Nitab08g015960.1,Nitab04g014930.1,-5.677168316164286,5.53912471446e-12,2.03507442009e-10
Nitab01g021770.1,Nitab23g020060.1,-4.507144642577589,6.2533311862e-12,2.27794860406e-10
Nitab06g007290.1,Nitab04g030760.1,-4.519524451882567,6.5780714209e-12,2.37605113487e-10
Nitab22g024880.1,Nitab22g024990.1,-6.010183169854751,6.57884857702e-12,2.36967545804e-10
Nitab01g008670.1,Nitab23g009120.1,-5.155209473147229,6.66000588012e-12,2.38554361038e-10
Nitab10g018680.1,Nitab02g018950.1,-4.4508968578440475,6.8395289432e-12,2.43627431248e-10
Nitab10g023000.1,Nitab02g024670.1,-4.4481862970958375,7.54940554515e-12,2.6743197219e-10
Nitab08g006080.1,Nitab04g006630.1,-4.5000284496696485,7.99127430895e-12,2.81533688599e-10
Nitab20g011490.1,Nitab24g015610.1,-4.798496718149779,8.23352497292e-12,2.88487459474e-10
Nitab11g021660.1,Nitab13g010800.1,-4.412350032439331,8.32633961778e-12,2.90946742242e-10
Nitab07g027960.1,Nitab14g011150.1,-5.094354953028751,9.1114893408e-12,3.1495871353e-10
Nitab18g017250.1,Nitab24g010250.1,-4.467029367880425,1.00296437822e-11,3.44842752393e-10
Nitab01g017100.1,Nitab23g018780.1,-5.507930271276592,1.06108455356e-11,3.63852967311e-10
Nitab18g018400.1,Nitab12g006380.1,-4.5018027087543855,1.2386869308e-11,4.23624341575e-10
Nitab08g019700.1,Nitab22g016240.1,-4.923228629063092,1.33196786933e-11,4.49547895847e-10
Nitab20g020740.1,Nitab22g009720.1,-4.320531420672306,1.34183775202e-11,4.51693498776e-10
Nitab07g015960.1,Nitab19g029130.1,-4.351667149121736,1.37971856162e-11,4.63232401669e-10
Nitab22g032120.1,Nitab24g010520.1,-4.39853591528492,1.41445744006e-11,4.73659068275e-10
Nitab05g018380.1,Nitab24g007780.1,-6.208351253522698,1.52251544705e-11,5.07202749576e-10
Nitab09g006860.1,Nitab18g024730.1,-5.370454270646536,1.54894985727e-11,5.13349129242e-10
Nitab06g019420.1,Nitab12g010220.1,-4.329685973022442,2.02610150879e-11,6.61259880749e-10
Nitab20g020350.1,Nitab04g008180.1,-4.390822451521018,2.05325756397e-11,6.6842630418e-10
Nitab10g009590.1,Nitab13g020450.1,-5.594851329308503,2.07227568438e-11,6.7291396529e-10
Nitab17g008040.1,Nitab17g018950.1,-4.459918532701131,2.56967780388e-11,8.3023836382e-10
Nitab20g020800.1,Nitab15g009520.1,-4.344608436500519,2.68823852068e-11,8.66367396927e-10
