Nsyl,Ntom,HEB,p_value,q_value
Nitab11g013150.1,Nitab04g032470.1,8.102174962054354,0.0,0.0
Nitab11g013470.1,Nitab13g008610.1,5.032761122754395,0.0,0.0
Nitab11g014330.1,Nitab12g022410.1,3.7231990183946784,0.0,0.0
Nitab11g016740.1,Nitab02g011310.1,3.9400303714255016,0.0,0.0
Nitab11g018100.1,Nitab13g016870.1,6.866818147950513,0.0,0.0
Nitab11g022720.1,Nitab12g011650.1,5.981098564569887,0.0,0.0
Nitab11g024880.1,Nitab04g025390.1,5.784813294035204,0.0,0.0
Nitab11g026170.1,Nitab04g015700.1,7.046491573743777,0.0,0.0
Nitab11g025840.1,Nitab23g017920.1,4.428332481874021,0.0,0.0
Nitab11g026720.1,Nitab19g024680.1,5.1034646867934885,0.0,0.0
Nitab11g026910.1,Nitab19g026230.1,3.1964356190176564,0.0,0.0
Nitab24g020820.1,Nitab09g014490.1,6.7494026829531615,0.0,0.0
Nitab10g005250.1,Nitab24g009960.1,7.381746169408827,0.0,0.0
Nitab10g005500.1,Nitab04g014350.1,3.978030908403563,0.0,0.0
Nitab10g005780.1,Nitab02g005670.1,8.598430069355121,0.0,0.0
Nitab10g005850.1,Nitab02g005740.1,3.8811008481890217,0.0,0.0
Nitab10g005950.1,Nitab02g005880.1,3.3628273377816997,0.0,0.0
Nitab10g007520.1,Nitab13g011820.1,4.7607145116286445,0.0,0.0
Nitab10g008690.1,Nitab24g008960.1,5.588042521797791,0.0,0.0
Nitab10g009040.1,Nitab02g024030.1,8.862787216191608,0.0,0.0
Nitab10g009300.1,Nitab16g009190.1,4.421350677311503,0.0,0.0
Nitab10g009310.1,Nitab02g008730.1,3.888735080781183,0.0,0.0
Nitab10g010770.1,Nitab24g012200.1,4.12421994724598,0.0,0.0
Nitab10g011300.1,Nitab22g018580.1,6.6631627204692,0.0,0.0
Nitab10g012420.1,Nitab02g011530.1,3.4772779722367733,0.0,0.0
Nitab10g013020.1,Nitab02g011740.1,5.534343699329377,0.0,0.0
Nitab10g014150.1,Nitab24g010470.1,3.7808713219204497,0.0,0.0
Nitab10g014590.1,Nitab19g033250.1,5.3993193089150875,0.0,0.0
Nitab10g014730.1,Nitab02g014270.1,3.4565881303296178,0.0,0.0
Nitab10g015080.1,Nitab02g014610.1,3.8219923635731115,0.0,0.0
Nitab10g016820.1,Nitab17g016750.1,6.027238998675342,0.0,0.0
Nitab10g016870.1,Nitab12g005750.1,5.435779219088275,0.0,0.0
Nitab10g016900.1,Nitab02g017340.1,4.381584508778502,0.0,0.0
Nitab10g017190.1,Nitab02g017420.1,3.484740176293204,0.0,0.0
Nitab10g018380.1,Nitab02g018630.1,4.66255656168882,0.0,0.0
Nitab10g019010.1,Nitab02g019470.1,5.348529880058379,0.0,0.0
Nitab10g020450.1,Nitab02g020960.1,3.853144915940162,0.0,0.0
Nitab10g020660.1,Nitab02g022160.1,3.7715864744821226,0.0,0.0
Nitab10g021360.1,Nitab21g015750.1,5.29542954533757,0.0,0.0
Nitab10g023090.1,Nitab04g026640.1,8.502595374785464,0.0,0.0
Nitab10g023960.1,Nitab02g025710.1,4.343570715834101,0.0,0.0
Nitab10g025010.1,Nitab02g026890.1,4.883567592076119,0.0,0.0
Nitab10g025300.1,Nitab21g018250.1,3.980719050070408,0.0,0.0
Nitab10g025470.1,Nitab13g013090.1,5.405046447732592,0.0,0.0
Nitab10g025690.1,Nitab13g013180.1,4.810119093150094,0.0,0.0
Nitab10g026190.1,Nitab02g014540.1,4.777728800494693,0.0,0.0
Nitab01g006050.1,Nitab15g023730.1,5.1877394783407125,0.0,0.0
Nitab01g006270.1,Nitab15g023770.1,9.808602447858082,0.0,0.0
Nitab01g007320.1,Nitab23g007670.1,6.124146032421341,0.0,0.0
Nitab01g007450.1,Nitab15g011260.1,5.499925119415429,0.0,0.0
