Nsyl,Ntom,HEB,p_value,q_value
Nitab06g018250.1,Nitab19g030750.1,-5.448480635120059,0.0,0.0
Nitab06g021020.1,Nitab21g011820.1,-8.461411635044897,0.0,0.0
Nitab06g024570.1,Nitab04g014960.1,-5.670420395474729,0.0,0.0
Nitab06g024700.1,Nitab04g014810.1,-8.062879023433263,0.0,0.0
Nitab06g026950.1,Nitab04g005800.1,-6.747642152819462,0.0,0.0
Nitab06g026910.1,Nitab04g005760.1,-4.43727905551256,0.0,0.0
Nitab06g027610.1,Nitab04g024520.1,-6.050747860748729,0.0,0.0
Nitab06g028090.1,Nitab23g016070.1,-10.459890555757697,0.0,0.0
Nitab06g028340.1,Nitab22g014030.1,-5.996882294969243,0.0,0.0
Nitab06g028710.1,Nitab15g010020.1,-9.919551997659088,0.0,0.0
Nitab06g029090.1,Nitab15g009760.1,-6.474237263253882,0.0,0.0
Nitab06g029530.1,Nitab22g014250.1,-5.67047915423927,0.0,0.0
Nitab06g030030.1,Nitab04g009070.1,-5.545073561984436,0.0,0.0
Nitab06g031450.1,Nitab17g007640.1,-5.294653311913664,0.0,0.0
Nitab13g017110.1,Nitab13g013500.1,-3.9873285462804486,0.0,0.0
Nitab13g026010.1,Nitab14g012210.1,-4.509467947164117,0.0,0.0
Nitab13g027130.1,Nitab02g012160.1,-4.085174081898046,0.0,0.0
Nitab03g006100.1,Nitab17g010930.1,-4.788322329647711,0.0,0.0
Nitab03g006870.1,Nitab01g028000.1,-10.798396564282852,0.0,0.0
Nitab03g007860.1,Nitab17g028250.1,-4.413225912699624,0.0,0.0
Nitab03g011240.1,Nitab04g014850.1,-4.212817696129043,0.0,0.0
Nitab03g011380.1,Nitab02g011030.1,-5.583566323844242,0.0,0.0
Nitab03g011830.1,Nitab17g020980.1,-5.778055816907319,0.0,0.0
Nitab03g012870.1,Nitab14g019110.1,-7.373864029119084,0.0,0.0
Nitab03g013840.1,Nitab19g017670.1,-4.563568721863414,0.0,0.0
Nitab03g014810.1,Nitab24g025100.1,-7.5089649776212966,0.0,0.0
Nitab03g015310.1,Nitab17g038250.1,-5.377001732805299,0.0,0.0
Nitab03g015890.1,Nitab17g014140.1,-5.351849127047165,0.0,0.0
Nitab03g016470.1,Nitab17g024390.1,-4.614280787366677,0.0,0.0
Nitab03g020810.1,Nitab17g035250.1,-7.021973190316152,0.0,0.0
Nitab03g021480.1,Nitab17g017190.1,-4.05566474580286,0.0,0.0
Nitab03g021470.1,Nitab17g034580.1,-6.237153145159352,0.0,0.0
Nitab03g026380.1,Nitab17g031440.1,-6.855934332183152,0.0,0.0
Nitab03g026680.1,Nitab23g024800.1,-8.34794955062908,0.0,0.0
Nitab03g029980.1,Nitab12g023520.1,-4.902624150387611,0.0,0.0
Nitab11g006590.1,Nitab23g014400.1,-6.482494209370701,0.0,0.0
Nitab11g006710.1,Nitab13g024850.1,-5.017005209376271,0.0,0.0
Nitab11g008860.1,Nitab13g024530.1,-5.176189040019016,0.0,0.0
Nitab11g009100.1,Nitab22g016370.1,-7.180780045469079,0.0,0.0
Nitab11g009230.1,Nitab11g008720.1,-7.471508304890612,0.0,0.0
Nitab11g017460.1,Nitab04g024650.1,-4.869812096566155,0.0,0.0
Nitab11g018170.1,Nitab19g037050.1,-5.902399494357417,0.0,0.0
Nitab11g018420.1,Nitab21g019540.1,-8.03660770118499,0.0,0.0
Nitab11g019010.1,Nitab13g016800.1,-4.341294738809291,0.0,0.0
Nitab11g020750.1,Nitab09g015210.1,-7.615936754866919,0.0,0.0
Nitab11g020860.1,Nitab13g011530.1,-7.617575588836492,0.0,0.0
Nitab11g021170.1,Nitab11g008550.1,-4.323059139259213,0.0,0.0
Nitab11g022310.1,Nitab02g024640.1,-4.6398320815195175,0.0,0.0
Nitab11g023490.1,Nitab17g024350.1,-8.680031356388197,0.0,0.0
Nitab11g024220.1,Nitab13g021340.1,-5.146635271036324,0.0,0.0
