Nsyl,Ntom,HEB,p_value,q_value
Nitab08g021860.1,Nitab15g015460.1,2.179801429916478,3.84749667792e-07,2.78802801986e-06
Nitab01g025460.1,Nitab09g011160.1,2.2386191195330745,3.89149976021e-07,2.8182650895e-06
Nitab03g015430.1,Nitab24g024000.1,2.1497580861869894,3.95942340137e-07,2.86578021055e-06
Nitab11g015360.1,Nitab04g019590.1,2.1564597924718947,4.20263766121e-07,3.03118606852e-06
Nitab05g015640.1,Nitab05g021180.1,2.415347662020633,4.21429078412e-07,3.0378217154e-06
Nitab03g027980.1,Nitab04g011210.1,4.033081371611965,4.31301432569e-07,3.10356591571e-06
Nitab18g012910.1,Nitab22g017640.1,2.143115169726421,4.31971009185e-07,3.10657896501e-06
Nitab18g013370.1,Nitab09g016250.1,2.2445390744913,4.32055988764e-07,3.10538674687e-06
Nitab07g023470.1,Nitab19g036580.1,2.2472930400725146,4.49650057854e-07,3.22809641534e-06
Nitab06g027920.1,Nitab22g013920.1,2.135529624603154,4.5023354911e-07,3.23041267218e-06
Nitab06g035080.1,Nitab04g013350.1,2.2576666797262295,4.63744303625e-07,3.32350084264e-06
Nitab21g008570.1,Nitab14g018960.1,2.1903177651833023,4.65682360784e-07,3.33353199766e-06
Nitab05g022420.1,Nitab14g014440.1,2.2438906210277016,4.70955003329e-07,3.36932799609e-06
Nitab03g025830.1,Nitab17g032090.1,2.8402290245975834,4.93732921658e-07,3.53024740289e-06
Nitab07g026990.1,Nitab14g012240.1,2.161828405990325,4.98783998437e-07,3.56019656291e-06
Nitab18g013100.1,Nitab09g016700.1,3.6119050043463896,5.00916778501e-07,3.57336024479e-06
Nitab22g026010.1,Nitab19g017050.1,2.1404446435767586,5.05229998837e-07,3.60205429223e-06
Nitab06g017930.1,Nitab04g021180.1,2.328370816494827,5.08616800343e-07,3.6241141861e-06
Nitab06g032080.1,Nitab04g010480.1,2.129314230049302,5.31371878054e-07,3.77755989542e-06
Nitab05g006750.1,Nitab12g023980.1,3.201869994437024,5.36154647457e-07,3.80937415611e-06
Nitab16g013560.1,Nitab12g010680.1,2.1618127023069644,5.3679225176e-07,3.81171745745e-06
Nitab07g011770.1,Nitab19g026010.1,2.2185687447471496,5.47103577109e-07,3.87604731059e-06
Nitab20g024200.1,Nitab15g005340.1,2.8120956767232546,5.53860123209e-07,3.91943072333e-06
Nitab03g029850.1,Nitab09g012160.1,2.1946965813108763,5.59640224274e-07,3.95581309213e-06
Nitab21g012950.1,Nitab21g012970.1,2.1501634421625804,5.65475675174e-07,3.99478081081e-06
Nitab16g005530.1,Nitab23g029300.1,2.1290203625867643,5.69597891187e-07,4.0193164014e-06
Nitab01g027510.1,Nitab09g014890.1,2.1728769049405616,5.77079488862e-07,4.06747432559e-06
Nitab18g018410.1,Nitab09g011200.1,2.2091928484255057,5.78792123118e-07,4.07722505842e-06
Nitab03g011070.1,Nitab17g018900.1,2.2672519770430566,5.85575598011e-07,4.12266526763e-06
Nitab22g024420.1,Nitab22g024380.1,2.4624532805289956,5.86290603843e-07,4.12535388523e-06
Nitab06g015830.1,Nitab04g023220.1,2.5086467947303666,6.06331772457e-07,4.26394813748e-06
Nitab05g016850.1,Nitab04g027770.1,2.112095181113822,6.08062290297e-07,4.27126681965e-06
Nitab17g029610.1,Nitab17g030010.1,3.5652062536865516,6.13704269847e-07,4.30845446587e-06
Nitab17g029460.1,Nitab17g029920.1,2.135895001635887,6.17946149251e-07,4.3357762676e-06
Nitab10g012660.1,Nitab02g012640.1,2.1906022506708402,6.23427322766e-07,4.37175762465e-06
Nitab18g019140.1,Nitab09g010530.1,2.1302708062059033,6.23458022209e-07,4.36949866838e-06
Nitab20g015970.1,Nitab15g013620.1,2.1225831617048043,6.28472938802e-07,4.39966584179e-06
Nitab18g020750.1,Nitab09g011900.1,2.12841246730616,6.30911313526e-07,4.41424051226e-06
Nitab01g021440.1,Nitab01g019440.1,2.199903081700517,6.38336750125e-07,4.45863638666e-06
Nitab06g023330.1,Nitab04g015720.1,2.163570371103219,6.38521930552e-07,4.45741577675e-06
Nitab07g033090.1,Nitab14g007060.1,2.106646351809881,6.47683841337e-07,4.51882630486e-06
Nitab06g017290.1,Nitab04g021700.1,2.217287767836284,6.72590645734e-07,4.68731713943e-06
Nitab05g011070.1,Nitab24g008340.1,2.2299657938855217,6.8142284293e-07,4.74619824907e-06
Nitab06g009760.1,Nitab04g028350.1,2.1486699736507866,7.28288737206e-07,5.06692568627e-06
Nitab18g015260.1,Nitab09g014580.1,2.104807235006109,7.38562071168e-07,5.13551526633e-06
Nitab03g020060.1,Nitab17g035940.1,2.8543942780480753,7.48114030169e-07,5.19901467431e-06
Nitab20g018780.1,Nitab15g011680.1,2.095474339614903,7.90125358918e-07,5.47254611009e-06
Nitab10g025420.1,Nitab02g027390.1,2.1059586540103905,7.92784119907e-07,5.4878918619e-06
Nitab06g027020.1,Nitab04g005890.1,3.865724134613984,7.96240559708e-07,5.50873915722e-06
Nitab06g031220.1,Nitab04g010280.1,2.236392289488012,8.1837015431e-07,5.64921738627e-06
Nitab16g016160.1,Nitab24g015750.1,2.171397696645679,8.23355184254e-07,5.68046273081e-06
Nitab05g013430.1,Nitab15g015700.1,2.0922981167001846,8.41279853225e-07,5.79766817047e-06
Nitab08g010840.1,Nitab19g014230.1,2.1495733553717242,8.5011522577e-07,5.85529864068e-06
Nitab10g009920.1,Nitab02g009300.1,2.087160065827938,8.5152623408e-07,5.86175702215e-06
Nitab01g016940.1,Nitab23g018700.1,2.107950154060947,8.55277292544e-07,5.8843077727e-06
Nitab10g008150.1,Nitab24g015640.1,2.0865710227269156,8.611874317e-07,5.92167970804e-06
Nitab23g011630.1,Nitab23g012060.1,2.1817416701431944,8.67023206341e-07,5.95849910507e-06
Nitab10g016420.1,Nitab21g017340.1,2.092043454386724,8.72280136122e-07,5.98798071271e-06
Nitab16g016320.1,Nitab24g016100.1,2.111484698102842,8.82829277682e-07,6.05033634467e-06
Nitab08g029560.1,Nitab15g011450.1,2.0767201173736014,8.9562321326e-07,6.13462271737e-06
Nitab03g016780.1,Nitab02g006250.1,2.1317006292812204,9.06559090796e-07,6.202667282e-06
Nitab08g010590.1,Nitab19g013400.1,2.098752744594502,9.07454651422e-07,6.20194172363e-06
Nitab08g022580.1,Nitab17g035950.1,2.083683135233203,9.19245006559e-07,6.27905690084e-06
Nitab10g012420.1,Nitab02g011530.1,2.3350786140370916,9.33006804149e-07,6.36954589999e-06
Nitab03g034780.1,Nitab17g026180.1,2.1713199701586796,9.49752662294e-07,6.47316288929e-06
Nitab16g012200.1,Nitab12g009650.1,2.7379709710579165,9.53499848411e-07,6.49512768026e-06
Nitab21g008890.1,Nitab17g036910.1,2.0664806343104924,9.86566596306e-07,6.70930298114e-06
Nitab06g032220.1,Nitab04g010640.1,2.182714015297317,1.02206335917e-06,6.92408787743e-06
Nitab06g010710.1,Nitab04g027130.1,2.06511907055923,1.0383132043e-06,7.02264922016e-06
Nitab10g026720.1,Nitab02g028650.1,2.0864807603300846,1.05139330075e-06,7.10723506362e-06
Nitab20g017780.1,Nitab23g005060.1,2.058757124552111,1.05370442349e-06,7.11897194792e-06
Nitab11g013560.1,Nitab13g020460.1,2.135484910665263,1.05719348165e-06,7.13475971483e-06
Nitab03g028360.1,Nitab03g028440.1,2.1113506785673652,1.06745961936e-06,7.19620028645e-06
Nitab04g020220.1,Nitab21g011590.1,2.079760463642339,1.06820430101e-06,7.19730253741e-06
Nitab22g032610.1,Nitab18g011480.1,2.0585401479627294,1.06999925609e-06,7.20547623022e-06
