Nsyl,Ntom,HEB,p_value,q_value
Nitab17g006460.1,Nitab18g023580.1,-5.859481901775295,4.32986979604e-15,1.13279682664e-13
Nitab05g008010.1,Nitab24g013520.1,-5.728180272602364,4.32986979604e-15,1.13055809773e-13
Nitab03g014800.1,Nitab17g039560.1,-4.14132269649724,5.44009282066e-15,1.40930404601e-13
Nitab20g018660.1,Nitab15g011950.1,-5.369997876244707,6.55031584529e-15,1.68699362472e-13
Nitab07g018010.1,Nitab13g023060.1,-5.964601819189189,6.66133814775e-15,1.70892426423e-13
Nitab06g027080.1,Nitab04g005970.1,-4.164738855472892,6.88338275268e-15,1.76246614202e-13
Nitab05g016510.1,Nitab24g006050.1,-4.7592991351817755,7.88258347484e-15,2.0144041174e-13
Nitab03g009200.1,Nitab17g038620.1,-4.228398124688073,7.9936057773e-15,2.03883242335e-13
Nitab10g020300.1,Nitab01g027980.1,-4.351011245053985,8.99280649946e-15,2.28486460521e-13
Nitab10g020040.1,Nitab02g019770.1,-4.5495293155133085,1.04360964315e-14,2.64141199335e-13
Nitab06g014310.1,Nitab19g021750.1,-5.370594191107435,1.16573417586e-14,2.94487187981e-13
Nitab05g027800.1,Nitab15g023680.1,-4.513809769968832,1.1990408666e-14,3.02323052089e-13
Nitab16g010660.1,Nitab12g007880.1,-4.111996164691556,1.38777878078e-14,3.4858048007e-13
Nitab08g006080.1,Nitab04g006630.1,-4.13065622067622,1.44328993201e-14,3.61150503442e-13
Nitab06g029920.1,Nitab13g013510.1,-4.228139751026429,1.44328993201e-14,3.60467799277e-13
Nitab22g031610.1,Nitab19g009780.1,-4.882115964801749,1.54321000423e-14,3.83971573934e-13
Nitab22g029940.1,Nitab19g015190.1,-5.535951373861812,1.58761892521e-14,3.93538860036e-13
Nitab21g007220.1,Nitab14g020360.1,-4.37275403999364,1.65423230669e-14,4.09283094307e-13
Nitab03g034480.1,Nitab24g007660.1,-4.081651574881698,1.76525460915e-14,4.34311804397e-13
Nitab20g010770.1,Nitab24g016620.1,-4.325235190083809,1.98729921408e-14,4.87127963199e-13
Nitab08g026870.1,Nitab21g018350.1,-5.613164888648687,2.02060590482e-14,4.94374911379e-13
Nitab11g026440.1,Nitab23g023020.1,-4.560704106683999,2.03170813506e-14,4.96172419232e-13
Nitab20g020800.1,Nitab15g009520.1,-4.112653424649172,2.19824158876e-14,5.33881762328e-13
Nitab08g019700.1,Nitab22g016240.1,-4.1174996363216705,2.30926389122e-14,5.57769552666e-13
Nitab01g013110.1,Nitab23g014920.1,-4.097159094299387,2.56461518688e-14,6.17189359729e-13
Nitab21g009760.1,Nitab14g017940.1,-5.59261322369092,2.69784194984e-14,6.46894516176e-13
