Nsyl,Ntom,HEB,p_value,q_value
Nitab05g027730.1,Nitab14g018600.1,3.699240429061846,7.09680970323e-07,2.08582300354e-05
Nitab08g011110.1,Nitab19g015310.1,3.7406689625567284,7.11695991251e-07,2.08680032612e-05
Nitab01g021440.1,Nitab01g019440.1,4.320822402362791,7.7098423179e-07,2.21354570067e-05
Nitab20g011390.1,Nitab12g011130.1,5.031723395458602,7.85103009715e-07,2.24369415426e-05
Nitab08g022720.1,Nitab15g007900.1,3.9266789699054714,8.03757282841e-07,2.29172450094e-05
Nitab14g005580.1,Nitab13g006210.1,3.970861001799005,9.08824671186e-07,2.55604362738e-05
Nitab06g023110.1,Nitab24g018330.1,3.8450894020068067,1.00696315997e-06,2.82564798033e-05
Nitab03g022500.1,Nitab15g019910.1,3.6520299427549676,1.04630180109e-06,2.91624297503e-05
Nitab20g013780.1,Nitab24g016340.1,3.6427127266642763,1.08686714795e-06,3.00902081161e-05
Nitab06g019890.1,Nitab21g011160.1,4.112412553143756,1.15253933142e-06,3.1625985238e-05
Nitab05g016180.1,Nitab24g005800.1,4.2618541048958765,1.1628883595e-06,3.17693927816e-05
Nitab08g021200.1,Nitab21g010820.1,4.5115120833231215,1.16344154055e-06,3.17146492912e-05
Nitab10g016860.1,Nitab02g017100.1,3.641820401435868,1.25952335661e-06,3.41088825154e-05
Nitab11g011200.1,Nitab09g016550.1,3.600938154274844,1.26118016963e-06,3.40793412722e-05
Nitab16g021300.1,Nitab15g013010.1,3.7794403654869337,1.33987174933e-06,3.59706262055e-05
Nitab07g015010.1,Nitab19g028200.1,3.650581841693044,1.36502341297e-06,3.65667071081e-05
Nitab10g018250.1,Nitab02g018460.1,3.648199241440188,1.39012335254e-06,3.71588360809e-05
Nitab07g028950.1,Nitab14g010340.1,3.971021969406233,1.41129354458e-06,3.76435996419e-05
Nitab01g010900.1,Nitab15g013420.1,3.6675804741849065,1.449095131e-06,3.84863531259e-05
Nitab01g006330.1,Nitab02g022770.1,3.833163180256694,1.54921380591e-06,4.0882763478e-05
Nitab06g015670.1,Nitab04g023350.1,3.649222884314658,1.60863509002e-06,4.2181608925e-05
Nitab08g005220.1,Nitab22g010020.1,3.528514087347487,1.92215492267e-06,5.01905000125e-05
