Nsyl,Ntom,HEB,p_value,q_value
Nitab05g015790.1,Nitab15g019000.1,-4.949869696256695,3.49567209623e-08,3.10501072609e-06
Nitab22g036300.1,Nitab23g016340.1,-4.956696094669215,3.93536386811e-08,3.46908287647e-06
Nitab03g021470.1,Nitab17g034580.1,-4.7946348670333565,4.91934681879e-08,4.17821310828e-06
Nitab18g021970.1,Nitab09g009020.1,-4.832746258805976,5.27421867291e-08,4.41516607755e-06
Nitab07g024850.1,Nitab09g022320.1,-4.815738513979909,6.08480874575e-08,4.9168635115e-06
Nitab18g020860.1,Nitab15g018520.1,-4.7940270534268,6.55468359589e-08,5.26002057392e-06
Nitab11g022270.1,Nitab02g024590.1,-4.80571959436988,6.74511000387e-08,5.33919047653e-06
Nitab06g019190.1,Nitab17g007970.1,-4.728216008165172,6.76603012506e-08,5.31956260373e-06
Nitab01g022210.1,Nitab19g037100.1,-4.722013963743006,8.88472461158e-08,6.75703631244e-06
Nitab18g013980.1,Nitab09g016380.1,-4.817946758937431,9.22463370134e-08,6.92502179025e-06
Nitab08g011050.1,Nitab19g015140.1,-4.701592176256137,9.3012000324e-08,6.93774125493e-06
Nitab08g017970.1,Nitab18g007870.1,-4.635293976439815,1.10262924347e-07,8.1203758715e-06
Nitab05g006680.1,Nitab19g026430.1,-4.762340589192039,1.12216617221e-07,8.21228023887e-06
Nitab16g022960.1,Nitab09g010770.1,-4.650890079457127,1.23985178124e-07,9.01682207909e-06
Nitab08g021850.1,Nitab04g019230.1,-4.712297794804916,1.41225282357e-07,1.02068160591e-05
Nitab06g015840.1,Nitab04g023210.1,-4.620177722252807,1.75374459732e-07,1.25193694076e-05
Nitab20g013990.1,Nitab24g017810.1,-4.615226437228391,1.88938148238e-07,1.34053920299e-05
Nitab03g019840.1,Nitab17g015980.1,-4.522948764262602,2.25449049429e-07,1.58031634889e-05
Nitab03g034190.1,Nitab17g026810.1,-4.5426822906807365,2.41647092669e-07,1.68371591036e-05
Nitab05g026560.1,Nitab23g011950.1,-4.537265737793059,2.52870091644e-07,1.74106295051e-05
Nitab05g018840.1,Nitab24g017270.1,-4.540096802852335,2.65669754307e-07,1.80779722872e-05
Nitab05g017940.1,Nitab19g010180.1,-4.490117110182021,2.72664855361e-07,1.84460945173e-05
